Agencia;dia;categoria;Senhas atendimento;time;Até 5 min. de espera;5 a 10 min. de espera;10 a 15 min. de espera;15 a 20 min. de espera;20 a 30 min. de espera;30 a 40 min. de espera;40 a 50 min. de espera;Acima de 50 min. de espera
Piracicaba Matriz Coplac;02/03/2023;3 - A - CAIXA ;38;00:01:54;34;4;0;0;0;0;0;0
Piracicaba Matriz Coplac;02/03/2023;4 - B - CAIXA PREFERENCIAL;14;00:02:26;13;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;02/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:07;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;03/03/2023;3 - A - CAIXA ;57;00:03:22;46;7;4;0;0;0;0;0
Piracicaba Matriz Coplac;03/03/2023;4 - B - CAIXA PREFERENCIAL;26;00:02:52;21;3;2;0;0;0;0;0
Piracicaba Matriz Coplac;03/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;06/03/2023;3 - A - CAIXA ;59;00:06:21;29;15;13;2;0;0;0;0
Piracicaba Matriz Coplac;06/03/2023;4 - B - CAIXA PREFERENCIAL;33;00:05:00;17;12;4;0;0;0;0;0
Piracicaba Matriz Coplac;06/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:10;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;07/03/2023;3 - A - CAIXA ;44;00:06:07;21;13;8;2;0;0;0;0
Piracicaba Matriz Coplac;07/03/2023;4 - B - CAIXA PREFERENCIAL;23;00:03:33;19;4;0;0;0;0;0;0
Piracicaba Matriz Coplac;07/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:34;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;08/03/2023;3 - A - CAIXA ;36;00:03:12;27;9;0;0;0;0;0;0
Piracicaba Matriz Coplac;08/03/2023;4 - B - CAIXA PREFERENCIAL;27;00:01:50;25;1;1;0;0;0;0;0
Piracicaba Matriz Coplac;09/03/2023;3 - A - CAIXA ;51;00:02:38;42;9;0;0;0;0;0;0
Piracicaba Matriz Coplac;09/03/2023;4 - B - CAIXA PREFERENCIAL;13;00:01:45;12;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;09/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:00:37;2;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;10/03/2023;3 - A - CAIXA ;59;00:05:43;27;22;10;0;0;0;0;0
Piracicaba Matriz Coplac;10/03/2023;4 - B - CAIXA PREFERENCIAL;31;00:05:09;18;10;2;1;0;0;0;0
Piracicaba Matriz Coplac;10/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:06:16;0;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;13/03/2023;3 - A - CAIXA ;53;00:06:11;30;16;2;1;3;1;0;0
Piracicaba Matriz Coplac;13/03/2023;4 - B - CAIXA PREFERENCIAL;26;00:05:10;15;7;2;2;0;0;0;0
Piracicaba Matriz Coplac;13/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:18;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;14/03/2023;3 - A - CAIXA ;42;00:04:20;32;4;1;4;1;0;0;0
Piracicaba Matriz Coplac;14/03/2023;4 - B - CAIXA PREFERENCIAL;29;00:01:48;26;3;0;0;0;0;0;0
Piracicaba Matriz Coplac;15/03/2023;3 - A - CAIXA ;44;00:03:41;32;7;5;0;0;0;0;0
Piracicaba Matriz Coplac;15/03/2023;4 - B - CAIXA PREFERENCIAL;38;00:03:10;28;9;1;0;0;0;0;0
Piracicaba Matriz Coplac;16/03/2023;3 - A - CAIXA ;49;00:03:58;37;4;6;2;0;0;0;0
Piracicaba Matriz Coplac;16/03/2023;4 - B - CAIXA PREFERENCIAL;21;00:02:02;20;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;17/03/2023;3 - A - CAIXA ;48;00:02:21;42;5;1;0;0;0;0;0
Piracicaba Matriz Coplac;17/03/2023;4 - B - CAIXA PREFERENCIAL;22;00:01:28;21;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;17/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:49;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;20/03/2023;3 - A - CAIXA ;57;00:06:57;24;15;16;2;0;0;0;0
Piracicaba Matriz Coplac;20/03/2023;4 - B - CAIXA PREFERENCIAL;20;00:03:52;14;5;0;1;0;0;0;0
Piracicaba Matriz Coplac;21/03/2023;3 - A - CAIXA ;29;00:01:59;27;1;1;0;0;0;0;0
Piracicaba Matriz Coplac;21/03/2023;4 - B - CAIXA PREFERENCIAL;12;00:01:34;11;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;21/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:37;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;22/03/2023;3 - A - CAIXA ;28;00:07:03;12;8;5;3;0;0;0;0
Piracicaba Matriz Coplac;22/03/2023;4 - B - CAIXA PREFERENCIAL;16;00:03:07;12;3;1;0;0;0;0;0
Piracicaba Matriz Coplac;22/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:25;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;23/03/2023;3 - A - CAIXA ;41;00:02:22;36;4;1;0;0;0;0;0
Piracicaba Matriz Coplac;23/03/2023;4 - B - CAIXA PREFERENCIAL;22;00:01:51;21;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;23/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:02:09;2;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;24/03/2023;3 - A - CAIXA ;32;00:02:01;29;3;0;0;0;0;0;0
Piracicaba Matriz Coplac;24/03/2023;4 - B - CAIXA PREFERENCIAL;24;00:02:17;22;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;24/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:45;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;27/03/2023;3 - A - CAIXA ;41;00:06:44;19;10;8;3;1;0;0;0
Piracicaba Matriz Coplac;27/03/2023;4 - B - CAIXA PREFERENCIAL;16;00:03:30;13;3;0;0;0;0;0;0
Piracicaba Matriz Coplac;28/03/2023;3 - A - CAIXA ;30;00:04:00;22;5;1;2;0;0;0;0
Piracicaba Matriz Coplac;28/03/2023;4 - B - CAIXA PREFERENCIAL;12;00:04:03;9;2;0;1;0;0;0;0
Piracicaba Matriz Coplac;29/03/2023;3 - A - CAIXA ;38;00:04:54;27;7;1;0;3;0;0;0
Piracicaba Matriz Coplac;29/03/2023;4 - B - CAIXA PREFERENCIAL;17;00:02:40;15;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;30/03/2023;3 - A - CAIXA ;41;00:02:15;36;5;0;0;0;0;0;0
Piracicaba Matriz Coplac;30/03/2023;4 - B - CAIXA PREFERENCIAL;20;00:01:53;19;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;30/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;31/03/2023;3 - A - CAIXA ;55;00:07:17;26;14;8;4;3;0;0;0
Piracicaba Matriz Coplac;31/03/2023;4 - B - CAIXA PREFERENCIAL;32;00:04:58;18;10;3;1;0;0;0;0
Piracicaba Matriz Coplac;31/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:03:38;1;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;03/04/2023;3 - A - CAIXA ;49;00:08:24;23;15;2;2;6;1;0;0
Piracicaba Matriz Coplac;03/04/2023;4 - B - CAIXA PREFERENCIAL;23;00:04:33;15;4;4;0;0;0;0;0
Piracicaba Matriz Coplac;04/04/2023;3 - A - CAIXA ;35;00:03:56;22;12;1;0;0;0;0;0
Piracicaba Matriz Coplac;04/04/2023;4 - B - CAIXA PREFERENCIAL;17;00:05:06;9;5;3;0;0;0;0;0
Piracicaba Matriz Coplac;05/04/2023;3 - A - CAIXA ;58;00:03:46;40;15;2;1;0;0;0;0
Piracicaba Matriz Coplac;05/04/2023;4 - B - CAIXA PREFERENCIAL;17;00:04:37;11;3;2;1;0;0;0;0
Piracicaba Matriz Coplac;05/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:40;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;06/04/2023;3 - A - CAIXA ;79;00:05:29;44;23;7;5;0;0;0;0
Piracicaba Matriz Coplac;06/04/2023;4 - B - CAIXA PREFERENCIAL;24;00:03:14;19;4;1;0;0;0;0;0
Piracicaba Matriz Coplac;10/04/2023;3 - A - CAIXA ;77;00:06:48;29;31;13;4;0;0;0;0
Piracicaba Matriz Coplac;10/04/2023;4 - B - CAIXA PREFERENCIAL;29;00:05:02;18;8;2;1;0;0;0;0
Piracicaba Matriz Coplac;11/04/2023;3 - A - CAIXA ;51;00:04:22;35;13;0;2;1;0;0;0
Piracicaba Matriz Coplac;11/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:03:36;10;1;1;0;0;0;0;0
Piracicaba Matriz Coplac;11/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:00:25;3;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;12/04/2023;3 - A - CAIXA ;49;00:03:03;39;10;0;0;0;0;0;0
Piracicaba Matriz Coplac;12/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:02:13;10;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;12/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:21;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;13/04/2023;3 - A - CAIXA ;53;00:09:15;19;9;13;11;1;0;0;0
Piracicaba Matriz Coplac;13/04/2023;4 - B - CAIXA PREFERENCIAL;23;00:07:30;11;2;7;1;2;0;0;0
Piracicaba Matriz Coplac;13/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:08:43;1;0;1;0;0;0;0;0
Piracicaba Matriz Coplac;14/04/2023;3 - A - CAIXA ;61;00:04:02;37;22;2;0;0;0;0;0
Piracicaba Matriz Coplac;14/04/2023;4 - B - CAIXA PREFERENCIAL;21;00:03:28;15;6;0;0;0;0;0;0
Piracicaba Matriz Coplac;14/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:55;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;17/04/2023;3 - A - CAIXA ;48;00:05:16;33;8;2;5;0;0;0;0
Piracicaba Matriz Coplac;17/04/2023;4 - B - CAIXA PREFERENCIAL;28;00:04:38;18;6;3;1;0;0;0;0
Piracicaba Matriz Coplac;18/04/2023;3 - A - CAIXA ;46;00:05:15;29;9;5;3;0;0;0;0
Piracicaba Matriz Coplac;18/04/2023;4 - B - CAIXA PREFERENCIAL;18;00:04:08;13;2;3;0;0;0;0;0
Piracicaba Matriz Coplac;18/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:18;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;19/04/2023;3 - A - CAIXA ;47;00:04:24;32;14;1;0;0;0;0;0
Piracicaba Matriz Coplac;19/04/2023;4 - B - CAIXA PREFERENCIAL;24;00:03:36;18;4;2;0;0;0;0;0
Piracicaba Matriz Coplac;20/04/2023;3 - A - CAIXA ;59;00:04:31;40;13;4;2;0;0;0;0
Piracicaba Matriz Coplac;20/04/2023;4 - B - CAIXA PREFERENCIAL;17;00:02:28;14;3;0;0;0;0;0;0
Piracicaba Matriz Coplac;20/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;24/04/2023;3 - A - CAIXA ;43;00:03:33;30;12;1;0;0;0;0;0
Piracicaba Matriz Coplac;24/04/2023;4 - B - CAIXA PREFERENCIAL;19;00:02:52;17;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;24/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:00;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;25/04/2023;3 - A - CAIXA ;42;00:06:39;17;15;6;4;0;0;0;0
Piracicaba Matriz Coplac;25/04/2023;4 - B - CAIXA PREFERENCIAL;26;00:03:18;21;3;2;0;0;0;0;0
Piracicaba Matriz Coplac;26/04/2023;3 - A - CAIXA ;34;00:02:39;30;3;1;0;0;0;0;0
Piracicaba Matriz Coplac;26/04/2023;4 - B - CAIXA PREFERENCIAL;15;00:01:33;14;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;27/04/2023;3 - A - CAIXA ;50;00:03:38;37;8;2;3;0;0;0;0
Piracicaba Matriz Coplac;27/04/2023;4 - B - CAIXA PREFERENCIAL;17;00:03:28;13;1;3;0;0;0;0;0
Piracicaba Matriz Coplac;27/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:01:31;3;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;28/04/2023;3 - A - CAIXA ;54;00:03:27;44;7;2;1;0;0;0;0
Piracicaba Matriz Coplac;28/04/2023;4 - B - CAIXA PREFERENCIAL;27;00:02:56;23;2;2;0;0;0;0;0
Piracicaba Matriz Coplac;02/05/2023;3 - A - CAIXA ;59;00:07:19;27;16;10;3;3;0;0;0
Piracicaba Matriz Coplac;02/05/2023;4 - B - CAIXA PREFERENCIAL;41;00:07:09;21;7;3;8;2;0;0;0
Piracicaba Matriz Coplac;03/05/2023;3 - A - CAIXA ;56;00:07:05;30;13;6;2;5;0;0;0
Piracicaba Matriz Coplac;03/05/2023;4 - B - CAIXA PREFERENCIAL;25;00:03:00;20;5;0;0;0;0;0;0
Piracicaba Matriz Coplac;03/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;4;00:02:57;3;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;04/05/2023;3 - A - CAIXA ;58;00:05:19;37;10;7;2;2;0;0;0
Piracicaba Matriz Coplac;04/05/2023;4 - B - CAIXA PREFERENCIAL;12;00:02:39;11;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;04/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:55;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;05/05/2023;3 - A - CAIXA ;60;00:03:43;44;11;5;0;0;0;0;0
Piracicaba Matriz Coplac;05/05/2023;4 - B - CAIXA PREFERENCIAL;28;00:03:30;19;8;1;0;0;0;0;0
Piracicaba Matriz Coplac;08/05/2023;3 - A - CAIXA ;60;00:09:15;26;12;9;5;7;1;0;0
Piracicaba Matriz Coplac;08/05/2023;4 - B - CAIXA PREFERENCIAL;34;00:07:54;19;5;3;4;3;0;0;0
Piracicaba Matriz Coplac;09/05/2023;3 - A - CAIXA ;38;00:03:40;28;9;1;0;0;0;0;0
Piracicaba Matriz Coplac;09/05/2023;4 - B - CAIXA PREFERENCIAL;16;00:02:42;14;1;1;0;0;0;0;0
Piracicaba Matriz Coplac;09/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:05:05;0;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;10/05/2023;3 - A - CAIXA ;54;00:04:37;37;10;5;2;0;0;0;0
Piracicaba Matriz Coplac;10/05/2023;4 - B - CAIXA PREFERENCIAL;22;00:04:00;16;3;3;0;0;0;0;0
Piracicaba Matriz Coplac;11/05/2023;3 - A - CAIXA ;43;00:03:33;31;8;4;0;0;0;0;0
Piracicaba Matriz Coplac;11/05/2023;4 - B - CAIXA PREFERENCIAL;13;00:04:16;9;3;1;0;0;0;0;0
Piracicaba Matriz Coplac;12/05/2023;3 - A - CAIXA ;45;00:04:07;29;14;1;1;0;0;0;0
Piracicaba Matriz Coplac;12/05/2023;4 - B - CAIXA PREFERENCIAL;22;00:04:36;13;5;4;0;0;0;0;0
Piracicaba Matriz Coplac;15/05/2023;3 - A - CAIXA ;47;00:04:40;29;14;3;1;0;0;0;0
Piracicaba Matriz Coplac;15/05/2023;4 - B - CAIXA PREFERENCIAL;31;00:04:02;22;6;3;0;0;0;0;0
Piracicaba Matriz Coplac;16/05/2023;3 - A - CAIXA ;49;00:03:58;35;10;4;0;0;0;0;0
Piracicaba Matriz Coplac;16/05/2023;4 - B - CAIXA PREFERENCIAL;21;00:02:33;18;3;0;0;0;0;0;0
Piracicaba Matriz Coplac;16/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;17/05/2023;3 - A - CAIXA ;30;00:03:57;20;9;1;0;0;0;0;0
Piracicaba Matriz Coplac;17/05/2023;4 - B - CAIXA PREFERENCIAL;17;00:04:29;13;2;0;1;1;0;0;0
Piracicaba Matriz Coplac;18/05/2023;3 - A - CAIXA ;55;00:04:37;34;15;6;0;0;0;0;0
Piracicaba Matriz Coplac;18/05/2023;4 - B - CAIXA PREFERENCIAL;13;00:01:31;12;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;19/05/2023;3 - A - CAIXA ;61;00:04:24;43;14;3;1;0;0;0;0
Piracicaba Matriz Coplac;19/05/2023;4 - B - CAIXA PREFERENCIAL;18;00:04:30;13;2;2;1;0;0;0;0
Piracicaba Matriz Coplac;19/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:31;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;22/05/2023;3 - A - CAIXA ;61;00:06:40;27;19;11;4;0;0;0;0
Piracicaba Matriz Coplac;22/05/2023;4 - B - CAIXA PREFERENCIAL;25;00:07:17;13;2;8;2;0;0;0;0
Piracicaba Matriz Coplac;23/05/2023;3 - A - CAIXA ;27;00:03:43;20;5;2;0;0;0;0;0
Piracicaba Matriz Coplac;23/05/2023;4 - B - CAIXA PREFERENCIAL;14;00:03:06;11;3;0;0;0;0;0;0
Piracicaba Matriz Coplac;24/05/2023;3 - A - CAIXA ;25;00:04:49;20;2;1;0;2;0;0;0
Piracicaba Matriz Coplac;24/05/2023;4 - B - CAIXA PREFERENCIAL;20;00:02:36;18;1;1;0;0;0;0;0
Piracicaba Matriz Coplac;25/05/2023;3 - A - CAIXA ;41;00:02:05;40;0;1;0;0;0;0;0
Piracicaba Matriz Coplac;25/05/2023;4 - B - CAIXA PREFERENCIAL;19;00:02:37;17;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;25/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:06;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;26/05/2023;3 - A - CAIXA ;52;00:05:29;35;8;3;4;2;0;0;0
Piracicaba Matriz Coplac;26/05/2023;4 - B - CAIXA PREFERENCIAL;28;00:03:45;19;9;0;0;0;0;0;0
Piracicaba Matriz Coplac;29/05/2023;3 - A - CAIXA ;37;00:04:08;25;8;3;1;0;0;0;0
Piracicaba Matriz Coplac;29/05/2023;4 - B - CAIXA PREFERENCIAL;24;00:04:37;15;5;4;0;0;0;0;0
Piracicaba Matriz Coplac;30/05/2023;3 - A - CAIXA ;42;00:05:00;22;17;3;0;0;0;0;0
Piracicaba Matriz Coplac;30/05/2023;4 - B - CAIXA PREFERENCIAL;17;00:02:32;16;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;30/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;31/05/2023;3 - A - CAIXA ;62;00:06:48;25;23;9;5;0;0;0;0
Piracicaba Matriz Coplac;31/05/2023;4 - B - CAIXA PREFERENCIAL;16;00:03:41;11;5;0;0;0;0;0;0
Piracicaba Matriz Coplac;31/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:40;1;0;0;0;0;0;0;0
Pirassununga;02/01/2023;3 - A - CAIXA ;6;00:04:28;4;1;0;1;0;0;0;0
Pirassununga;03/01/2023;3 - A - CAIXA ;4;00:01:15;4;0;0;0;0;0;0;0
Pirassununga;03/01/2023;4 - B - CAIXA PREFERENCIAL;1;00:01:53;1;0;0;0;0;0;0;0
Pirassununga;04/01/2023;3 - A - CAIXA ;5;00:01:18;5;0;0;0;0;0;0;0
Pirassununga;05/01/2023;3 - A - CAIXA ;6;00:04:37;4;1;1;0;0;0;0;0
Pirassununga;06/01/2023;3 - A - CAIXA ;4;00:05:51;3;0;0;1;0;0;0;0
Pirassununga;06/01/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:31;1;0;0;0;0;0;0;0
Pirassununga;09/01/2023;3 - A - CAIXA ;6;00:01:08;6;0;0;0;0;0;0;0
Pirassununga;09/01/2023;4 - B - CAIXA PREFERENCIAL;1;00:07:02;0;1;0;0;0;0;0;0
Pirassununga;10/01/2023;3 - A - CAIXA ;6;00:01:10;6;0;0;0;0;0;0;0
Pirassununga;11/01/2023;3 - A - CAIXA ;4;00:02:39;4;0;0;0;0;0;0;0
Pirassununga;12/01/2023;3 - A - CAIXA ;5;00:01:34;5;0;0;0;0;0;0;0
Pirassununga;13/01/2023;3 - A - CAIXA ;3;00:02:16;3;0;0;0;0;0;0;0
Pirassununga;16/01/2023;3 - A - CAIXA ;6;00:03:11;5;1;0;0;0;0;0;0
Pirassununga;17/01/2023;3 - A - CAIXA ;8;00:04:15;5;2;1;0;0;0;0;0
Pirassununga;18/01/2023;3 - A - CAIXA ;3;01:10:46;1;0;1;0;0;0;0;1
Pirassununga;19/01/2023;3 - A - CAIXA ;2;00:03:25;2;0;0;0;0;0;0;0
Pirassununga;20/01/2023;3 - A - CAIXA ;3;00:00:19;3;0;0;0;0;0;0;0
Pirassununga;23/01/2023;3 - A - CAIXA ;3;00:00:39;3;0;0;0;0;0;0;0
Pirassununga;24/01/2023;3 - A - CAIXA ;2;00:00:34;2;0;0;0;0;0;0;0
Pirassununga;24/01/2023;4 - B - CAIXA PREFERENCIAL;1;00:01:13;1;0;0;0;0;0;0;0
Pirassununga;25/01/2023;3 - A - CAIXA ;6;00:00:49;6;0;0;0;0;0;0;0
Pirassununga;26/01/2023;3 - A - CAIXA ;1;00:00:06;1;0;0;0;0;0;0;0
Pirassununga;27/01/2023;3 - A - CAIXA ;4;00:01:05;4;0;0;0;0;0;0;0
Pirassununga;30/01/2023;3 - A - CAIXA ;6;00:00:37;6;0;0;0;0;0;0;0
Pirassununga;31/01/2023;3 - A - CAIXA ;7;00:00:53;7;0;0;0;0;0;0;0
Pirassununga;01/02/2023;3 - A - CAIXA ;5;00:01:03;5;0;0;0;0;0;0;0
Pirassununga;02/02/2023;3 - A - CAIXA ;5;00:00:53;5;0;0;0;0;0;0;0
Pirassununga;02/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:03:19;1;0;0;0;0;0;0;0
Pirassununga;03/02/2023;3 - A - CAIXA ;7;00:01:19;7;0;0;0;0;0;0;0
Pirassununga;06/02/2023;3 - A - CAIXA ;3;00:01:06;3;0;0;0;0;0;0;0
Pirassununga;07/02/2023;3 - A - CAIXA ;4;00:02:25;4;0;0;0;0;0;0;0
Pirassununga;08/02/2023;3 - A - CAIXA ;4;00:00:57;4;0;0;0;0;0;0;0
Pirassununga;09/02/2023;3 - A - CAIXA ;4;00:00:51;4;0;0;0;0;0;0;0
Pirassununga;09/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:02:00;1;0;0;0;0;0;0;0
Pirassununga;10/02/2023;3 - A - CAIXA ;6;00:05:17;4;1;0;1;0;0;0;0
Pirassununga;10/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:16;1;0;0;0;0;0;0;0
Pirassununga;13/02/2023;3 - A - CAIXA ;4;00:01:45;4;0;0;0;0;0;0;0
Pirassununga;13/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:24;1;0;0;0;0;0;0;0
Pirassununga;14/02/2023;3 - A - CAIXA ;8;00:01:51;8;0;0;0;0;0;0;0
Pirassununga;15/02/2023;3 - A - CAIXA ;3;00:00:47;3;0;0;0;0;0;0;0
Pirassununga;16/02/2023;3 - A - CAIXA ;2;00:00:46;2;0;0;0;0;0;0;0
Pirassununga;17/02/2023;3 - A - CAIXA ;6;00:01:01;6;0;0;0;0;0;0;0
Pirassununga;17/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:02:31;1;0;0;0;0;0;0;0
Pirassununga;22/02/2023;3 - A - CAIXA ;4;00:00:39;4;0;0;0;0;0;0;0
Pirassununga;23/02/2023;3 - A - CAIXA ;2;00:01:10;2;0;0;0;0;0;0;0
Pirassununga;23/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:01:25;1;0;0;0;0;0;0;0
Pirassununga;24/02/2023;3 - A - CAIXA ;8;00:01:16;7;1;0;0;0;0;0;0
Pirassununga;27/02/2023;3 - A - CAIXA ;3;00:01:04;3;0;0;0;0;0;0;0
Pirassununga;27/02/2023;4 - B - CAIXA PREFERENCIAL;2;00:00:53;2;0;0;0;0;0;0;0
Pirassununga;28/02/2023;3 - A - CAIXA ;3;00:00:37;3;0;0;0;0;0;0;0
Pirassununga;01/03/2023;3 - A - CAIXA ;4;00:01:21;4;0;0;0;0;0;0;0
Pirassununga;02/03/2023;3 - A - CAIXA ;8;00:08:45;5;0;0;1;2;0;0;0
Pirassununga;02/03/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:58;1;0;0;0;0;0;0;0
Pirassununga;03/03/2023;3 - A - CAIXA ;3;00:00:37;3;0;0;0;0;0;0;0
Pirassununga;06/03/2023;3 - A - CAIXA ;7;00:01:08;7;0;0;0;0;0;0;0
Pirassununga;06/03/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:37;1;0;0;0;0;0;0;0
Pirassununga;07/03/2023;3 - A - CAIXA ;7;00:01:19;7;0;0;0;0;0;0;0
Pirassununga;08/03/2023;3 - A - CAIXA ;3;00:01:26;3;0;0;0;0;0;0;0
Pirassununga;09/03/2023;3 - A - CAIXA ;3;00:10:41;2;0;0;0;1;0;0;0
Pirassununga;10/03/2023;3 - A - CAIXA ;4;00:00:40;4;0;0;0;0;0;0;0
Pirassununga;13/03/2023;3 - A - CAIXA ;7;00:00:47;7;0;0;0;0;0;0;0
Pirassununga;13/03/2023;4 - B - CAIXA PREFERENCIAL;1;00:01:49;1;0;0;0;0;0;0;0
Pirassununga;14/03/2023;3 - A - CAIXA ;4;00:00:27;4;0;0;0;0;0;0;0
Pirassununga;15/03/2023;3 - A - CAIXA ;4;00:02:52;3;1;0;0;0;0;0;0
Pirassununga;16/03/2023;3 - A - CAIXA ;1;00:00:34;1;0;0;0;0;0;0;0
Pirassununga;17/03/2023;3 - A - CAIXA ;6;00:00:51;6;0;0;0;0;0;0;0
Pirassununga;20/03/2023;3 - A - CAIXA ;11;00:00:39;11;0;0;0;0;0;0;0
Pirassununga;20/03/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:49;1;0;0;0;0;0;0;0
Pirassununga;21/03/2023;3 - A - CAIXA ;4;00:01:03;4;0;0;0;0;0;0;0
Pirassununga;23/03/2023;3 - A - CAIXA ;6;00:00:58;6;0;0;0;0;0;0;0
Pirassununga;24/03/2023;3 - A - CAIXA ;3;00:00:58;3;0;0;0;0;0;0;0
Pirassununga;27/03/2023;3 - A - CAIXA ;2;00:06:23;1;0;1;0;0;0;0;0
Pirassununga;27/03/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:58;1;0;0;0;0;0;0;0
Pirassununga;28/03/2023;3 - A - CAIXA ;2;00:01:34;2;0;0;0;0;0;0;0
